Class,Family,Genus,Species,BodyMass,Invader_NZ
Aves,Tyrannidae,Neoxolmis,rufiventris,77,0
Aves,Tyrannidae,Agriornis,montanus,63.3,0
Aves,Tyrannidae,Agriornis,albicauda,53,0
Aves,Tyrannidae,Agriornis,lividus,99.1,0
Aves,Tyrannidae,Agriornis,micropterus,67.79,0
Aves,Tyrannidae,Agriornis,murinus,29.9,0
Aves,Tyrannidae,Polioxolmis,rufipennis,34.5,0
Aves,Tyrannidae,Muscisaxicola,maculirostris,14.2,0
Aves,Tyrannidae,Muscisaxicola,fluviatilis,14.7,0
Aves,Tyrannidae,Muscisaxicola,maclovianus,23.79,0
Aves,Tyrannidae,Muscisaxicola,capistratus,26.6,0
Aves,Tyrannidae,Muscisaxicola,rufivertex,20,0
Aves,Tyrannidae,Muscisaxicola,juninensis,22.2,0
Aves,Tyrannidae,Muscisaxicola,albilora,22.6,0
Aves,Tyrannidae,Muscisaxicola,alpinus,26.1,0
Aves,Tyrannidae,Muscisaxicola,cinereus,18.59,0
Aves,Tyrannidae,Muscisaxicola,albifrons,34,0
Aves,Tyrannidae,Muscisaxicola,flavinucha,36.23,0
Aves,Tyrannidae,Muscisaxicola,frontalis,28.87,0
Aves,Tyrannidae,Muscigralla,brevicauda,12.6,0
Aves,Tyrannidae,Lessonia,oreas,13.8,0
Aves,Tyrannidae,Lessonia,rufa,13.4,0
Aves,Tyrannidae,Knipolegus,striaticeps,11,0
Aves,Tyrannidae,Knipolegus,hudsoni,13.8,0
Aves,Tyrannidae,Knipolegus,poecilocercus,14.3,0
Aves,Tyrannidae,Knipolegus,signatus,17.8,0
Aves,Tyrannidae,Knipolegus,cyanirostris,15.4,0
Aves,Tyrannidae,Knipolegus,poecilurus,14.6,0
Aves,Tyrannidae,Knipolegus,orenocensis,19,0
Aves,Tyrannidae,Knipolegus,aterrimus,20.2,0
Aves,Tyrannidae,Knipolegus,nigerrimus,20.3,0
Aves,Tyrannidae,Knipolegus,lophotes,31.8,0
Aves,Tyrannidae,Hymenops,perspicillatus,22.9,0
Aves,Tyrannidae,Fluvicola,pica,12.3,0
Aves,Tyrannidae,Fluvicola,albiventer,11.6,0
Aves,Tyrannidae,Fluvicola,nengeta,21,0
Aves,Tyrannidae,Arundinicola,leucocephala,13.8,0
Aves,Tyrannidae,Alectrurus,tricolor,16,0
Aves,Tyrannidae,Alectrurus,risora,25,0
Aves,Tyrannidae,Gubernetes,yetapa,68.4,0
Aves,Tyrannidae,Satrapa,icterophrys,21.5,0
Aves,Tyrannidae,Colonia,colonus,18.3,0
Aves,Tyrannidae,Machetornis,rixosa,29.6,0
Aves,Tyrannidae,Muscipipra,vetula,27,0
Aves,Tyrannidae,Attila,phoenicurus,32.3,0
Aves,Tyrannidae,Attila,cinnamomeus,38.8,0
Aves,Tyrannidae,Attila,torridus,46,0
Aves,Tyrannidae,Attila,citriniventris,33.7,0
Aves,Tyrannidae,Attila,bolivianus,39.5,0
Aves,Tyrannidae,Attila,rufus,42.6,0
Aves,Tyrannidae,Attila,spadiceus,39.1,0
Aves,Tyrannidae,Casiornis,rufus,24.8,0
Aves,Tyrannidae,Casiornis,fuscus,19.5,0
Aves,Tyrannidae,Rhytipterna,holerythra,36.8,0
Aves,Tyrannidae,Rhytipterna,simplex,31.8,0
Aves,Tyrannidae,Rhytipterna,immunda,27.4,0
Aves,Cotingidae,Laniocera,rufescens,48.1,0
Aves,Cotingidae,Laniocera,hypopyrra,51,0
Aves,Tyrannidae,Sirystes,sibilator,32.3,0
Aves,Tyrannidae,Myiarchus,semirufus,22.5,0
Aves,Tyrannidae,Myiarchus,yucatanensis,19.6,0
Aves,Tyrannidae,Myiarchus,tuberculifer,17.7,0
Aves,Tyrannidae,Myiarchus,barbirostris,13.4,0
Aves,Tyrannidae,Myiarchus,swainsoni,25.1,0
Aves,Tyrannidae,Myiarchus,venezuelensis,29.8,0
Aves,Tyrannidae,Myiarchus,panamensis,31.7,0
Aves,Tyrannidae,Myiarchus,ferox,27.5,0
Aves,Tyrannidae,Myiarchus,cephalotes,26.25,0
Aves,Tyrannidae,Myiarchus,phaeocephalus,26.3,0
Aves,Tyrannidae,Myiarchus,apicalis,29.2,0
Aves,Tyrannidae,Myiarchus,cinerascens,28.2,0
Aves,Tyrannidae,Myiarchus,nuttingi,23,0
Aves,Tyrannidae,Myiarchus,crinitus,32.1,0
Aves,Tyrannidae,Myiarchus,tyrannulus,35.45,0
Aves,Tyrannidae,Myiarchus,nugator,37,0
Aves,Tyrannidae,Myiarchus,magnirostris,14.7,0
Aves,Tyrannidae,Myiarchus,validus,40.6,0
Aves,Tyrannidae,Myiarchus,sagrae,19.28,0
Aves,Tyrannidae,Myiarchus,stolidus,20.8,0
Aves,Tyrannidae,Myiarchus,antillarum,23.4,0
Aves,Tyrannidae,Myiarchus,oberi,34.71,0
Aves,Tyrannidae,Deltarhynchus,flammulatus,17.2,0
Aves,Tyrannidae,Ramphotrigon,megacephalum,14.2,0
Aves,Tyrannidae,Ramphotrigon,fuscicauda,18.6,0
Aves,Tyrannidae,Ramphotrigon,ruficauda,18.4,0
Aves,Tyrannidae,Tyrannus,niveigularis,34.4,0
Aves,Tyrannidae,Tyrannus,albogularis,37.1,0
Aves,Tyrannidae,Tyrannus,melancholicus,37.4,0
Aves,Tyrannidae,Tyrannus,couchii,39,0
Aves,Tyrannidae,Tyrannus,vociferans,45.6,0
Aves,Tyrannidae,Tyrannus,crassirostris,55.89,0
Aves,Tyrannidae,Tyrannus,verticalis,39.6,0
Aves,Tyrannidae,Tyrannus,forficatus,39.3,0
Aves,Tyrannidae,Tyrannus,savana,31.9,0
Aves,Tyrannidae,Tyrannus,tyrannus,39.85,0
Aves,Tyrannidae,Tyrannus,dominicensis,46.5,0
Aves,Tyrannidae,Tyrannus,caudifasciatus,42.36,0
Aves,Tyrannidae,Tyrannus,cubensis,93.6,0
Aves,Tyrannidae,Empidonomus,varius,27.1,0
Aves,Tyrannidae,Empidonomus,aurantioatrocristatus,33,0
Aves,Tyrannidae,Tyrannopsis,sulphurea,53.6,0
Aves,Tyrannidae,Megarynchus,pitangua,69.91,0
Aves,Tyrannidae,Conopias,albovittatus,24.4,0
Aves,Tyrannidae,Conopias,parvus,21,0
Aves,Tyrannidae,Conopias,trivirgatus,24.36,0
Aves,Tyrannidae,Conopias,cinchoneti,25,0
Aves,Tyrannidae,Myiodynastes,hemichrysus,43.4,0
Aves,Tyrannidae,Myiodynastes,chrysocephalus,38.3,0
Aves,Tyrannidae,Myiodynastes,bairdii,45,0
Aves,Tyrannidae,Myiodynastes,maculatus,43.2,0
Aves,Tyrannidae,Myiodynastes,luteiventris,46.9,0
Aves,Tyrannidae,Myiozetetes,cayanensis,25.9,0
Aves,Tyrannidae,Myiozetetes,similis,28,0
Aves,Tyrannidae,Myiozetetes,granadensis,29.3,0
Aves,Tyrannidae,Myiozetetes,luteiventris,19,0
Aves,Tyrannidae,Legatus,leucophaius,22.2,0
Aves,Tyrannidae,Pitangus,lictor,25.5,0
Aves,Tyrannidae,Pitangus,sulphuratus,62.85,0
Aves,Tyrannidae,Phelpsia,inornatus,29.4,0
Aves,Cotingidae,Schiffornis,major,31,0
Aves,Cotingidae,Schiffornis,turdina,31.7,0
Aves,Cotingidae,Schiffornis,virescens,25.6,0
Aves,Cotingidae,Xenopsaris,albinucha,10,0
Aves,Cotingidae,Pachyramphus,viridis,21,0
Aves,Cotingidae,Pachyramphus,xanthogenys,24.42,0
Aves,Cotingidae,Pachyramphus,versicolor,15.5,0
Aves,Cotingidae,Pachyramphus,cinnamomeus,20.3,0
Aves,Cotingidae,Pachyramphus,castaneus,19.5,0
Aves,Cotingidae,Pachyramphus,polychopterus,20.8,0
Aves,Cotingidae,Pachyramphus,major,24.8,0
Aves,Cotingidae,Pachyramphus,albogriseus,17.3,0
Aves,Cotingidae,Pachyramphus,marginatus,18.4,0
Aves,Cotingidae,Pachyramphus,surinamus,19.71,0
Aves,Cotingidae,Pachyramphus,rufus,18.8,0
Aves,Cotingidae,Pachyramphus,spodiurus,18.2,0
Aves,Cotingidae,Pachyramphus,aglaiae,29.69,0
Aves,Cotingidae,Pachyramphus,homochrous,37.3,0
Aves,Cotingidae,Pachyramphus,minor,36.6,0
Aves,Cotingidae,Pachyramphus,niger,40.2,0
Aves,Cotingidae,Pachyramphus,validus,43,0
Aves,Cotingidae,Tityra,cayana,68.1,0
Aves,Cotingidae,Tityra,semifasciata,79.3,0
Aves,Cotingidae,Tityra,inquisitor,43.1,0
Aves,Cotingidae,Phoenicircus,nigricollis,96.28,0
Aves,Cotingidae,Phoenicircus,carnifex,82.87,0
Aves,Cotingidae,Laniisoma,elegans,47.4,0
Aves,Cotingidae,Phibalura,flavirostris,46.5,0
Aves,Cotingidae,Tijuca,atra,80,0
Aves,Cotingidae,Tijuca,condita,80,0
Aves,Cotingidae,Carpornis,cucullata,74.19,0
Aves,Cotingidae,Carpornis,melanocephala,64.19,0
Aves,Cotingidae,Doliornis,sclateri,60.2,0
Aves,Cotingidae,Doliornis,remseni,63.1,0
Aves,Cotingidae,Ampelion,rubrocristatus,66.29,0
Aves,Cotingidae,Ampelion,rufaxilla,73.9,0
Aves,Cotingidae,Phytotoma,raimondii,39.8,0
Aves,Cotingidae,Phytotoma,rutila,40.5,0
Aves,Cotingidae,Phytotoma,rara,47,0
Aves,Cotingidae,Zaratornis,stresemanni,52.1,0
Aves,Cotingidae,Pipreola,riefferii,49.3,0
Aves,Cotingidae,Pipreola,intermedia,51.18,0
Aves,Cotingidae,Pipreola,arcuata,118,0
Aves,Cotingidae,Pipreola,aureopectus,46,0
Aves,Cotingidae,Pipreola,jucunda,55.18,0
Aves,Cotingidae,Pipreola,lubomirskii,55.18,0
Aves,Cotingidae,Pipreola,pulchra,58.2,0
Aves,Cotingidae,Pipreola,chlorolepidota,29.5,0
Aves,Cotingidae,Pipreola,frontalis,42.4,0
Aves,Cotingidae,Pipreola,formosa,47.2,0
Aves,Cotingidae,Pipreola,whitelyi,50,0
Aves,Cotingidae,Ampelioides,tschudii,78.4,0
Aves,Cotingidae,Iodopleura,pipra,10.03,0
Aves,Cotingidae,Iodopleura,isabellae,20,0
Aves,Cotingidae,Iodopleura,fusca,15.3,0
Aves,Cotingidae,Calyptura,cristata,5,0
Aves,Cotingidae,Snowornis,subalaris,81.2,0
Aves,Cotingidae,Snowornis,cryptolophus,73.6,0
Aves,Cotingidae,Lipaugus,fuscocinereus,138,0
Aves,Cotingidae,Lipaugus,uropygialis,116,0
Aves,Cotingidae,Lipaugus,vociferans,75.42,0
Aves,Cotingidae,Lipaugus,unirufus,82.1,0
Aves,Cotingidae,Lipaugus,lanioides,94.8,0
Aves,Cotingidae,Lipaugus,streptophorus,57.2,0
Aves,Cotingidae,Porphyrolaema,porphyrolaema,60,0
Aves,Cotingidae,Cotinga,amabilis,71.49,0
Aves,Cotingidae,Cotinga,ridgwayi,57.18,0
Aves,Cotingidae,Cotinga,nattererii,64.13,0
Aves,Cotingidae,Cotinga,maynana,69,0
Aves,Cotingidae,Cotinga,cotinga,54,0
Aves,Cotingidae,Cotinga,maculata,65,0
Aves,Cotingidae,Cotinga,cayana,61.8,0
Aves,Cotingidae,Xipholena,punicea,68.1,0
Aves,Cotingidae,Xipholena,lamellipennis,29,0
Aves,Cotingidae,Xipholena,atropurpurea,61.32,0
Aves,Cotingidae,Carpodectes,nitidus,101.6,0
Aves,Cotingidae,Carpodectes,antoniae,98,0
Aves,Cotingidae,Carpodectes,hopkei,102,0
Aves,Cotingidae,Conioptilon,mcilhennyi,90,0
Aves,Cotingidae,Gymnoderus,foetidus,275.49,0
Aves,Cotingidae,Haematoderus,militaris,227,0
Aves,Cotingidae,Querula,purpurata,107.35,0
Aves,Cotingidae,Pyroderus,scutatus,357,0
Aves,Cotingidae,Cephalopterus,glabricollis,379.47,0
Aves,Cotingidae,Cephalopterus,penduliger,338,0
Aves,Cotingidae,Cephalopterus,ornatus,380,0
Aves,Cotingidae,Perissocephalus,tricolor,338.88,0
Aves,Cotingidae,Procnias,tricarunculatus,210,0
Aves,Cotingidae,Procnias,albus,210,0
Aves,Cotingidae,Procnias,averano,146.06,0
Aves,Cotingidae,Procnias,nudicollis,172.04,0
Aves,Cotingidae,Rupicola,rupicola,194.56,0
Aves,Cotingidae,Rupicola,peruvianus,242.5,0
Aves,Cotingidae,Oxyruncus,cristatus,42,0
Aves,Pipridae,Pipra,aureola,16.14,0
Aves,Pipridae,Pipra,fasciicauda,15.9,0
Aves,Pipridae,Pipra,filicauda,15.4,0
Aves,Pipridae,Pipra,mentalis,15,0
Aves,Pipridae,Pipra,erythrocephala,13.43,0
Aves,Pipridae,Pipra,rubrocapilla,12,0
Aves,Pipridae,Pipra,chloromeros,16.5,0
Aves,Pipridae,Pipra,cornuta,25.3,0
Aves,Pipridae,Pipra,pipra,11.11,0
Aves,Pipridae,Lepidothrix,coronata,8.34,0
Aves,Pipridae,Lepidothrix,serena,11.4,0
Aves,Pipridae,Lepidothrix,suavissima,8.5,0
Aves,Pipridae,Lepidothrix,iris,8,0
Aves,Pipridae,Lepidothrix,vilasboasi,6,0
Aves,Pipridae,Lepidothrix,nattereri,8.39,0
Aves,Pipridae,Lepidothrix,isidorei,7.8,0
Aves,Pipridae,Lepidothrix,coeruleocapilla,9.66,0
Aves,Pipridae,Antilophia,galeata,21.48,0
Aves,Pipridae,Chiroxiphia,linearis,17.44,0
Aves,Pipridae,Chiroxiphia,lanceolata,18.5,0
Aves,Pipridae,Chiroxiphia,pareola,16.84,0
Aves,Pipridae,Chiroxiphia,boliviana,17.13,0
Aves,Pipridae,Chiroxiphia,caudata,25.6,0
Aves,Pipridae,Masius,chrysopterus,11.52,0
Aves,Pipridae,Ilicura,militaris,12.7,0
Aves,Pipridae,Corapipo,gutturalis,8.2,0
Aves,Pipridae,Corapipo,leucorrhoa,11.65,0
Aves,Pipridae,Manacus,candei,19.82,0
Aves,Pipridae,Manacus,aurantiacus,15.5,0
Aves,Pipridae,Manacus,vitellinus,18.16,0
Aves,Pipridae,Manacus,manacus,16.7,0
Aves,Pipridae,Machaeropterus,pyrocephalus,9.49,0
Aves,Pipridae,Machaeropterus,regulus,9.34,0
Aves,Pipridae,Machaeropterus,deliciosus,12.7,0
Aves,Pipridae,Xenopipo,atronitens,15.54,0
Aves,Pipridae,Xenopipo,unicolor,15.5,0
Aves,Pipridae,Xenopipo,uniformis,17.86,0
Aves,Pipridae,Xenopipo,holochlora,14.9,0
Aves,Pipridae,Xenopipo,flavicapilla,17.8,0
Aves,Pipridae,Heterocercus,flavivertex,21.3,0
Aves,Pipridae,Heterocercus,aurantiivertex,21.49,0
Aves,Pipridae,Heterocercus,linteatus,21.2,0
Aves,Pipridae,Neopelma,chrysocephalum,15.5,0
Aves,Pipridae,Neopelma,sulphureiventer,15.7,0
Aves,Pipridae,Neopelma,pallescens,18.2,0
Aves,Pipridae,Neopelma,aurifrons,14,0
Aves,Pipridae,Neopelma,chrysolophum,16.02,0
Aves,Pipridae,Tyranneutes,stolzmanni,7.2,0
Aves,Pipridae,Tyranneutes,virescens,7.18,0
Aves,Pipridae,Piprites,pileata,15,0
Aves,Pipridae,Piprites,griseiceps,16,0
Aves,Pipridae,Piprites,chloris,16,0
Aves,Thamnophilidae,Cymbilaimus,lineatus,35.8,0
Aves,Thamnophilidae,Cymbilaimus,sanctaemariae,28.7,0
Aves,Thamnophilidae,Hypoedaleus,guttatus,38.8,0
Aves,Thamnophilidae,Batara,cinerea,131,0
Aves,Thamnophilidae,Mackenziaena,severa,51.8,0
Aves,Thamnophilidae,Mackenziaena,leachii,70.2,0
Aves,Thamnophilidae,Frederickena,viridis,76,0
Aves,Thamnophilidae,Frederickena,unduligera,83,0
Aves,Thamnophilidae,Taraba,major,59.2,0
Aves,Thamnophilidae,Sakesphorus,canadensis,24.4,0
Aves,Thamnophilidae,Sakesphorus,cristatus,17.7,0
Aves,Thamnophilidae,Sakesphorus,bernardi,34.4,0
Aves,Thamnophilidae,Sakesphorus,melanonotus,25.5,0
Aves,Thamnophilidae,Sakesphorus,melanothorax,31.8,0
Aves,Thamnophilidae,Sakesphorus,luctuosus,31.4,0
Aves,Thamnophilidae,Biatas,nigropectus,42,0
Aves,Thamnophilidae,Thamnophilus,doliatus,27.03,0
Aves,Thamnophilidae,Thamnophilus,zarumae,22.8,0
Aves,Thamnophilidae,Thamnophilus,multistriatus,27.5,0
Aves,Thamnophilidae,Thamnophilus,palliatus,23.3,0
Aves,Thamnophilidae,Thamnophilus,tenuepunctatus,23.3,0
Aves,Thamnophilidae,Thamnophilus,bridgesi,27,0
Aves,Thamnophilidae,Thamnophilus,nigriceps,22.9,0
Aves,Thamnophilidae,Thamnophilus,praecox,23.45,0
Aves,Thamnophilidae,Thamnophilus,nigrocinereus,30,0
Aves,Thamnophilidae,Thamnophilus,cryptoleucus,27.5,0
Aves,Thamnophilidae,Thamnophilus,aethiops,25.7,0
Aves,Thamnophilidae,Thamnophilus,unicolor,24.2,0
Aves,Thamnophilidae,Thamnophilus,schistaceus,20.3,0
Aves,Thamnophilidae,Thamnophilus,murinus,19.3,0
Aves,Thamnophilidae,Thamnophilus,aroyae,19.97,0
Aves,Thamnophilidae,Thamnophilus,punctatus,19.4,0
Aves,Thamnophilidae,Thamnophilus,atrinucha,23.6,0
Aves,Thamnophilidae,Thamnophilus,insignis,24.86,0
Aves,Thamnophilidae,Thamnophilus,amazonicus,18.68,0
Aves,Thamnophilidae,Thamnophilus,caerulescens,21.1,0
Aves,Thamnophilidae,Thamnophilus,torquatus,21.1,0
Aves,Thamnophilidae,Thamnophilus,ruficapillus,20.4,0
Aves,Thamnophilidae,Pygiptila,stellaris,24.1,0
Aves,Thamnophilidae,Megastictus,margaritatus,20.2,0
Aves,Thamnophilidae,Neoctantes,niger,32,0
Aves,Thamnophilidae,Clytoctantes,alixii,31,0
Aves,Thamnophilidae,Clytoctantes,atrogularis,31,0
Aves,Thamnophilidae,Xenornis,setifrons,24.6,0
Aves,Thamnophilidae,Thamnistes,anabatinus,20.7,0
Aves,Thamnophilidae,Dysithamnus,stictothorax,16.16,0
Aves,Thamnophilidae,Dysithamnus,mentalis,14.87,0
Aves,Thamnophilidae,Dysithamnus,striaticeps,12,0
Aves,Thamnophilidae,Dysithamnus,puncticeps,14.9,0
Aves,Thamnophilidae,Dysithamnus,xanthopterus,16.16,0
Aves,Thamnophilidae,Dysithamnus,leucostictus,20.2,0
Aves,Thamnophilidae,Dysithamnus,plumbeus,20.5,0
Aves,Thamnophilidae,Dysithamnus,occidentalis,16.16,0
Aves,Thamnophilidae,Thamnomanes,saturninus,20.4,0
Aves,Thamnophilidae,Thamnomanes,ardesiacus,17.7,0
Aves,Thamnophilidae,Thamnomanes,caesius,15.7,0
Aves,Thamnophilidae,Thamnomanes,schistogynus,17.2,0
Aves,Thamnophilidae,Myrmotherula,brachyura,6.4,0
Aves,Thamnophilidae,Myrmotherula,sclateri,8.4,0
Aves,Thamnophilidae,Myrmotherula,klagesi,7.8,0
Aves,Thamnophilidae,Myrmotherula,ambigua,6.7,0
Aves,Thamnophilidae,Myrmotherula,surinamensis,8.3,0
Aves,Thamnophilidae,Myrmotherula,cherriei,8.2,0
Aves,Thamnophilidae,Myrmotherula,longicauda,8.3,0
Aves,Thamnophilidae,Myrmotherula,hauxwelli,10.7,0
Aves,Thamnophilidae,Myrmotherula,guttata,11,0
Aves,Thamnophilidae,Myrmotherula,gularis,11.3,0
Aves,Thamnophilidae,Myrmotherula,gutturalis,9.2,0
Aves,Thamnophilidae,Epinecrophylla,fulviventris,10.4,0
Aves,Thamnophilidae,Epinecrophylla,leucophthalma,9.4,0
Aves,Thamnophilidae,Epinecrophylla,haematonota,8.7,0
Aves,Thamnophilidae,Epinecrophylla,spodionota,10.7,0
Aves,Thamnophilidae,Epinecrophylla,ornata,9.4,0
Aves,Thamnophilidae,Epinecrophylla,erythrura,11.4,0
Aves,Thamnophilidae,Myrmotherula,axillaris,8.09,0
Aves,Thamnophilidae,Myrmotherula,fluminensis,9,0
Aves,Thamnophilidae,Myrmotherula,schisticolor,9.6,0
Aves,Thamnophilidae,Myrmotherula,sunensis,8.88,0
Aves,Thamnophilidae,Myrmotherula,longipennis,9.4,0
Aves,Thamnophilidae,Myrmotherula,minor,6.4,0
Aves,Thamnophilidae,Myrmotherula,iheringi,8,0
Aves,Thamnophilidae,Myrmotherula,grisea,8.4,0
Aves,Thamnophilidae,Myrmotherula,unicolor,11.5,0
Aves,Thamnophilidae,Myrmotherula,snowi,9.59,0
Aves,Thamnophilidae,Myrmotherula,behni,8,0
Aves,Thamnophilidae,Myrmotherula,urosticta,8.88,0
Aves,Thamnophilidae,Myrmotherula,menetriesii,8.6,0
Aves,Thamnophilidae,Myrmotherula,assimilis,9.3,0
Aves,Thamnophilidae,Dichrozona,cincta,16,0
Aves,Thamnophilidae,Myrmorchilus,strigilatus,23,0
Aves,Thamnophilidae,Herpsilochmus,parkeri,11.5,0
Aves,Thamnophilidae,Herpsilochmus,motacilloides,12.5,0
Aves,Thamnophilidae,Herpsilochmus,atricapillus,9.85,0
Aves,Thamnophilidae,Herpsilochmus,pileatus,8.9,0
Aves,Thamnophilidae,Herpsilochmus,sticturus,9.5,0
Aves,Thamnophilidae,Herpsilochmus,dugandi,10.3,0
Aves,Thamnophilidae,Herpsilochmus,stictocephalus,8.8,0
Aves,Thamnophilidae,Herpsilochmus,dorsimaculatus,9.9,0
Aves,Thamnophilidae,Herpsilochmus,roraimae,10.86,0
Aves,Thamnophilidae,Herpsilochmus,pectoralis,10.86,0
Aves,Thamnophilidae,Herpsilochmus,longirostris,12.8,0
Aves,Thamnophilidae,Herpsilochmus,axillaris,11.4,0
Aves,Thamnophilidae,Herpsilochmus,rufimarginatus,10.58,0
Aves,Thamnophilidae,Microrhopias,quixensis,7.9,0
Aves,Thamnophilidae,Formicivora,iheringi,8.2,0
Aves,Thamnophilidae,Formicivora,grisea,10.36,0
Aves,Thamnophilidae,Formicivora,melanogaster,10.5,0
Aves,Thamnophilidae,Formicivora,serrana,11.4,0
Aves,Thamnophilidae,Formicivora,littoralis,14.96,0
Aves,Thamnophilidae,Formicivora,erythronotos,10.3,0
Aves,Thamnophilidae,Formicivora,rufa,10.8,0
Aves,Thamnophilidae,Stymphalornis,acutirostris,10,0
Aves,Thamnophilidae,Drymophila,ferruginea,10.6,0
Aves,Thamnophilidae,Drymophila,rubricollis,10,0
Aves,Thamnophilidae,Drymophila,genei,11.08,0
Aves,Thamnophilidae,Drymophila,ochropyga,10.5,0
Aves,Thamnophilidae,Drymophila,devillei,10.2,0
Aves,Thamnophilidae,Drymophila,caudata,11.9,0
Aves,Thamnophilidae,Drymophila,malura,13,0
Aves,Thamnophilidae,Drymophila,squamata,10.8,0
Aves,Thamnophilidae,Terenura,maculata,6.5,0
Aves,Thamnophilidae,Terenura,sicki,6.4,0
Aves,Thamnophilidae,Terenura,callinota,7,0
Aves,Thamnophilidae,Terenura,humeralis,7.3,0
Aves,Thamnophilidae,Terenura,sharpei,7.48,0
Aves,Thamnophilidae,Terenura,spodioptila,6.5,0
Aves,Thamnophilidae,Cercomacra,cinerascens,14.3,0
Aves,Thamnophilidae,Cercomacra,brasiliana,16.93,0
Aves,Thamnophilidae,Cercomacra,tyrannina,16.3,0
Aves,Thamnophilidae,Cercomacra,nigrescens,16.5,0
Aves,Thamnophilidae,Cercomacra,ferdinandi,15,0
Aves,Thamnophilidae,Cercomacra,serva,17,0
Aves,Thamnophilidae,Cercomacra,nigricans,16.56,0
Aves,Thamnophilidae,Cercomacra,carbonaria,14.5,0
Aves,Thamnophilidae,Cercomacra,manu,18.08,0
Aves,Thamnophilidae,Cercomacra,melanaria,19,0
Aves,Thamnophilidae,Pyriglena,leuconota,32.3,0
Aves,Thamnophilidae,Pyriglena,leucoptera,28.8,0
Aves,Thamnophilidae,Pyriglena,atra,32,0
Aves,Thamnophilidae,Rhopornis,ardesiacus,26.3,0
Aves,Thamnophilidae,Myrmoborus,leucophrys,21.5,0
Aves,Thamnophilidae,Myrmoborus,lugubris,21.44,0
Aves,Thamnophilidae,Myrmoborus,myotherinus,18.8,0
Aves,Thamnophilidae,Myrmoborus,melanurus,20.25,0
Aves,Thamnophilidae,Hypocnemis,cantator,12.29,0
Aves,Thamnophilidae,Hypocnemis,hypoxantha,11.53,0
Aves,Thamnophilidae,Hypocnemoides,melanopogon,14.1,0
Aves,Thamnophilidae,Hypocnemoides,maculicauda,11.8,0
Aves,Thamnophilidae,Myrmochanes,hemileucus,12.48,0
Aves,Thamnophilidae,Gymnocichla,nudiceps,30.5,0
Aves,Thamnophilidae,Sclateria,naevia,24.6,0
Aves,Thamnophilidae,Percnostola,rufifrons,23.89,0
Aves,Thamnophilidae,Schistocichla,schistacea,26.4,0
Aves,Thamnophilidae,Schistocichla,leucostigma,25.69,0
Aves,Thamnophilidae,Schistocichla,caurensis,39.4,0
Aves,Thamnophilidae,Percnostola,lophotes,28,0
Aves,Thamnophilidae,Myrmeciza,berlepschi,29.75,0
Aves,Thamnophilidae,Myrmeciza,longipes,27.9,0
Aves,Thamnophilidae,Myrmeciza,exsul,26.5,0
Aves,Thamnophilidae,Myrmeciza,ferruginea,26.1,0
Aves,Thamnophilidae,Myrmeciza,ruficauda,29.75,0
Aves,Thamnophilidae,Myrmeciza,loricata,29.75,0
Aves,Thamnophilidae,Myrmeciza,squamosa,18.5,0
Aves,Thamnophilidae,Myrmeciza,laemosticta,25,0
Aves,Thamnophilidae,Myrmeciza,nigricauda,24,0
Aves,Thamnophilidae,Myrmeciza,disjuncta,15,0
Aves,Thamnophilidae,Myrmeciza,pelzelni,17.73,0
Aves,Thamnophilidae,Myrmeciza,hemimelaena,16,0
Aves,Thamnophilidae,Myrmeciza,hyperythra,41,0
Aves,Thamnophilidae,Myrmeciza,melanoceps,38.5,0
Aves,Thamnophilidae,Myrmeciza,goeldii,42,0
Aves,Thamnophilidae,Myrmeciza,fortis,45.94,0
Aves,Thamnophilidae,Myrmeciza,immaculata,47.1,0
Aves,Thamnophilidae,Myrmeciza,griseiceps,15,0
Aves,Thamnophilidae,Myrmeciza,atrothorax,16.1,0
Aves,Thamnophilidae,Pithys,albifrons,19.47,0
Aves,Thamnophilidae,Pithys,castaneus,29.8,0
Aves,Thamnophilidae,Gymnopithys,rufigula,29.1,0
Aves,Thamnophilidae,Gymnopithys,leucaspis,27.2,0
Aves,Thamnophilidae,Gymnopithys,lunulatus,23.91,0
Aves,Thamnophilidae,Gymnopithys,salvini,25.9,0
Aves,Thamnophilidae,Myrmornis,torquata,46.7,0
Aves,Thamnophilidae,Rhegmatorhina,melanosticta,30.99,0
Aves,Thamnophilidae,Rhegmatorhina,cristata,35,0
Aves,Thamnophilidae,Rhegmatorhina,hoffmannsi,31.4,0
Aves,Thamnophilidae,Rhegmatorhina,berlepschi,35,0
Aves,Thamnophilidae,Rhegmatorhina,gymnops,28.46,0
Aves,Thamnophilidae,Hylophylax,naevioides,17.8,0
Aves,Thamnophilidae,Hylophylax,naevius,14.2,0
Aves,Thamnophilidae,Hylophylax,punctulatus,12.4,0
Aves,Thamnophilidae,Willisornis,poecilinotus,18.4,0
Aves,Thamnophilidae,Phlegopsis,nigromaculata,45.24,0
Aves,Thamnophilidae,Phlegopsis,erythroptera,54.58,0
Aves,Formicariidae,Skutchia,borbae,50,0
Aves,Thamnophilidae,Phaenostictus,mcleannani,51.1,0
Aves,Furnariidae,Geositta,poeciloptera,17.97,0
Aves,Furnariidae,Geositta,cunicularia,28.5,0
Aves,Furnariidae,Geositta,maritima,16.49,0
Aves,Furnariidae,Geositta,peruviana,20.8,0
